564351000,8507200,41.08289,17.71963,145,146,139,2015-08-01 00:01:48,GEIRANGER,General Cargo,GIBRALTAR
247285200,9546447,41.77126,16.75998,133,132,110,2015-08-01 00:01:48,HARTURA,General Cargo,SKIKDA
305810000,9409613,37.04045,23.74155,220,222,82,2015-08-01 00:01:49,PELEUS,General Cargo,RAVENNA
671480000,7510884,40.43533,29.11383,317,511,0,2015-08-01 00:01:49,SKIFF,General Cargo,GEMLIK
351734000,9437309,32.78185,28.26537,289,290,143,2015-08-01 00:01:49,ABB VANESSA,General Cargo,BE ANR
373898000,9195731,35.84526,18.01394,86,89,101,2015-08-01 00:01:50,LADY GUL,General Cargo,MERSIN
271000825,9335355,40.96823,28.97257,242,511,81,2015-08-01 00:01:52,GULIZAR ANA,General Cargo,TURKELI
271000269,9040936,39.51147,26.03621,9,13,98,2015-08-01 00:01:53,ATASOYLAR,General Cargo,TUZLA
239279500,7524017,37.24349,26.54794,96,90,80,2015-08-01 00:01:53,KOSTAS DIMAKIS,General Cargo,ALIVERI
305251000,9391036,35.747,28.81633,271,269,116,2015-08-01 00:01:53,BALU C,General Cargo,ISTANBUL
"353262000,9400899,36.20647,15.87525,88,89,127,2015-08-01 00:01:53,CLIPPER KAMOSHIO,General Cargo,""CONSTANTA,ROMANIA"""
304228000,9017422,36.81751,15.42814,218,218,99,2015-08-01 00:01:56,PASADENA,General Cargo,CEUTA
672703000,9523237,38.2831,10.26388,291,293,91,2015-08-01 00:01:57,RADES,General Cargo,PORTO VESME
273111100,7625691,37.45687,11.17512,295,295,109,2015-08-01 00:01:57,FEDOR VARAKSIN,General Cargo,LIEPAJA
620000001,7113624,32.0926,24.03599,18,511,1,2015-08-01 00:01:57,AZEZA MOON,General Cargo,TUBRUQ
247310200,9504633,39.79353,18.43715,15,19,99,2015-08-01 00:01:58,CDRY BLACK,General Cargo,BARLETTA
312425000,8408650,36.78149,23.35903,198,185,102,2015-08-01 00:01:58,HALA B,General Cargo,KOPER
215576000,8607579,38.29094,25.92932,181,318,1,2015-08-01 00:02:00,SIRIOS CEMENT III,General Cargo,MESTA.CHIOS
241374000,7903249,38.004,16.6175,219,511,101,2015-08-01 00:02:00,EVIACEMENT IV,General Cargo,LICATA
271040283,9473975,36.22987,15.72551,281,279,87,2015-08-01 00:02:00,ATLAS B,General Cargo,CASTELLON
236472000,9347085,39.68395,18.41241,41,42,94,2015-08-01 00:02:01,BREMER JOHANNA,General Cargo,SPLIT
636016745,9506588,35.71281,14.55515,244,244,102,2015-08-01 00:02:01,BEE,General Cargo,GABES/TUNISIAN
538005972,9268083,36.30015,14.46005,269,268,114,2015-08-01 00:02:01,AUCKLAND SPIRIT,General Cargo,GIBRALTAR
671240000,8812875,36.58433,23.522,229,248,90,2015-08-01 00:02:02,HUDA F,General Cargo,Y
240246000,7822483,38.23115,24.57308,147,162,79,2015-08-01 00:02:02,ZOE,General Cargo,ASPROPIRGOS
377768000,8130851,41.88032,28.86808,161,159,107,2015-08-01 00:02:03,SITHONIA,General Cargo,BALCHIK
271000921,9376282,40.35217,27.95967,23,34,0,2015-08-01 00:02:04,ICDAS,General Cargo,BANDIRMA
201100115,8401561,41.23544,18.17107,90,84,70,2015-08-01 00:02:04,FROJDI II,General Cargo,DURRES
271002123,8212336,40.71169,28.82045,191,511,101,2015-08-01 00:02:05,ANNA M,General Cargo,MUDANYA
241122000,7118181,37.64861,23.99306,213,511,57,2015-08-01 00:02:05,AGIOS RAFAIL,General Cargo,ELEFSINA
